age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
19,Private,393712,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
36,Private,186212,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
40,Private,141583,10th,6,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
61,Federal-gov,136787,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
61,Private,716416,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,>50K
50,Private,198362,Assoc-voc,11,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
34,Private,45522,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,Self-emp-inc,258648,10th,6,Widowed,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,241951,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,<=50K
55,Private,156797,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,237943,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,1726,40,United-States,<=50K
29,Private,167737,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,0,0,50,United-States,<=50K
61,Self-emp-not-inc,32423,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,22040,0,40,United-States,<=50K
23,Private,303121,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
46,Private,33794,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,<=50K
43,State-gov,227910,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
37,Private,361888,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,10520,0,40,United-States,>50K
62,?,113234,Masters,14,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
33,?,289046,HS-grad,9,Divorced,?,Not-in-family,Black,Male,0,1741,40,United-States,<=50K
44,Private,171722,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,39,United-States,<=50K
26,Private,197292,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
22,Private,34918,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,Germany,<=50K
60,Self-emp-not-inc,96073,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
40,Self-emp-not-inc,204116,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,2174,0,40,United-States,<=50K
46,Self-emp-inc,200949,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,50,?,<=50K
39,Private,203204,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,25,United-States,>50K
68,Self-emp-not-inc,336329,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States,<=50K
54,Self-emp-not-inc,124865,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
20,Private,57898,12th,8,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
57,Private,73411,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
48,Private,167967,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
31,Self-emp-not-inc,349148,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
60,Private,296485,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,263886,Some-college,10,Never-married,Sales,Not-in-family,Black,Female,0,0,20,United-States,<=50K
27,Private,50132,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
51,Federal-gov,45334,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,70,?,<=50K
54,Private,349340,Preschool,1,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,India,<=50K
43,Private,397963,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,594,0,16,United-States,<=50K
23,Private,146499,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,48,United-States,<=50K
26,Private,171114,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,38,United-States,<=50K
